,Time,Driver,DriverNumber,LapTime,LapNumber,Stint,PitOutTime,PitInTime,Sector1Time,Sector2Time,Sector3Time,Sector1SessionTime,Sector2SessionTime,Sector3SessionTime,SpeedI1,SpeedI2,SpeedFL,SpeedST,IsPersonalBest,Compound,TyreLife,FreshTyre,Team,LapStartTime,LapStartDate,TrackStatus,Position,Deleted,DeletedReason,FastF1Generated,IsAccurate,LapTime_in_seconds,laptime_sum_sectortimes
74,0 days 01:09:14.991000,NOR,4,0 days 00:01:24.893000,5.0,1.0,,,30.564,30.421,23.908,0 days 01:08:20.669000,0 days 01:08:51.090000,0 days 01:09:14.998000,277.0,234.0,243.0,288.0,False,MEDIUM,5.0,True,McLaren,0 days 01:07:50.098000,2023-07-23 13:08:52.126,1,3.0,False,,False,True,84.893,84.893
75,0 days 01:10:39.817000,NOR,4,0 days 00:01:24.826000,6.0,1.0,,,30.567,30.285,23.974,0 days 01:09:45.565000,0 days 01:10:15.850000,0 days 01:10:39.824000,278.0,234.0,244.0,286.0,False,MEDIUM,6.0,True,McLaren,0 days 01:09:14.991000,2023-07-23 13:10:17.019,1,3.0,False,,False,True,84.826,84.82600000000001
76,0 days 01:12:04.955000,NOR,4,0 days 00:01:25.138000,7.0,1.0,,,30.623,30.602,23.913,0 days 01:11:10.447000,0 days 01:11:41.049000,0 days 01:12:04.962000,,236.0,244.0,288.0,False,MEDIUM,7.0,True,McLaren,0 days 01:10:39.817000,2023-07-23 13:11:41.845,1,3.0,False,,False,True,85.138,85.138
77,0 days 01:13:29.960000,NOR,4,0 days 00:01:25.005000,8.0,1.0,,,30.764,30.277,23.964,0 days 01:12:35.726000,0 days 01:13:06.003000,0 days 01:13:29.967000,279.0,236.0,242.0,289.0,False,MEDIUM,8.0,True,McLaren,0 days 01:12:04.955000,2023-07-23 13:13:06.983,1,3.0,False,,False,True,85.005,85.005
78,0 days 01:14:55.159000,NOR,4,0 days 00:01:25.199000,9.0,1.0,,,30.745,30.574,23.88,0 days 01:14:00.712000,0 days 01:14:31.286000,0 days 01:14:55.166000,276.0,236.0,242.0,288.0,False,MEDIUM,9.0,True,McLaren,0 days 01:13:29.960000,2023-07-23 13:14:31.988,1,3.0,False,,False,True,85.199,85.199
79,0 days 01:16:20.117000,NOR,4,0 days 00:01:24.958000,10.0,1.0,,,30.701,30.358,23.899,0 days 01:15:25.867000,0 days 01:15:56.225000,0 days 01:16:20.124000,277.0,237.0,244.0,287.0,False,MEDIUM,10.0,True,McLaren,0 days 01:14:55.159000,2023-07-23 13:15:57.187,1,3.0,False,,False,True,84.958,84.958
80,0 days 01:17:44.992000,NOR,4,0 days 00:01:24.875000,11.0,1.0,,,30.56,30.415,23.9,0 days 01:16:50.684000,0 days 01:17:21.099000,0 days 01:17:44.999000,279.0,235.0,243.0,286.0,False,MEDIUM,11.0,True,McLaren,0 days 01:16:20.117000,2023-07-23 13:17:22.145,1,3.0,False,,False,True,84.875,84.875
81,0 days 01:19:09.993000,NOR,4,0 days 00:01:25.001000,12.0,1.0,,,30.631,30.43,23.94,0 days 01:18:15.630000,0 days 01:18:46.060000,0 days 01:19:10,280.0,236.0,243.0,287.0,False,MEDIUM,12.0,True,McLaren,0 days 01:17:44.992000,2023-07-23 13:18:47.020,1,3.0,False,,False,True,85.001,85.001
82,0 days 01:20:35.084000,NOR,4,0 days 00:01:25.091000,13.0,1.0,,,30.533,30.396,24.162,0 days 01:19:40.533000,0 days 01:20:10.929000,0 days 01:20:35.091000,279.0,236.0,243.0,,False,MEDIUM,13.0,True,McLaren,0 days 01:19:09.993000,2023-07-23 13:20:12.021,1,3.0,False,,False,True,85.091,85.09100000000001
83,0 days 01:22:00.092000,NOR,4,0 days 00:01:25.008000,14.0,1.0,,,30.592,30.441,23.975,0 days 01:21:05.683000,0 days 01:21:36.124000,0 days 01:22:00.099000,278.0,237.0,245.0,288.0,False,MEDIUM,14.0,True,McLaren,0 days 01:20:35.084000,2023-07-23 13:21:37.112,1,3.0,False,,False,True,85.008,85.00800000000001
84,0 days 01:23:24.961000,NOR,4,0 days 00:01:24.869000,15.0,1.0,,,30.541,30.374,23.954,0 days 01:22:30.640000,0 days 01:23:01.014000,0 days 01:23:24.968000,279.0,237.0,245.0,,False,MEDIUM,15.0,True,McLaren,0 days 01:22:00.092000,2023-07-23 13:23:02.120,1,3.0,False,,False,True,84.869,84.869
85,0 days 01:24:49.976000,NOR,4,0 days 00:01:25.015000,16.0,1.0,,,30.667,30.431,23.917,0 days 01:23:55.635000,0 days 01:24:26.066000,0 days 01:24:49.983000,,238.0,245.0,289.0,False,MEDIUM,16.0,True,McLaren,0 days 01:23:24.961000,2023-07-23 13:24:26.989,1,3.0,False,,False,True,85.015,85.015
86,0 days 01:26:17.091000,NOR,4,0 days 00:01:27.115000,17.0,1.0,,0 days 01:26:15.314000,30.558,30.273,26.284,0 days 01:25:20.541000,0 days 01:25:50.814000,0 days 01:26:17.098000,280.0,238.0,,287.0,False,MEDIUM,17.0,True,McLaren,0 days 01:24:49.976000,2023-07-23 13:25:52.004,1,3.0,False,,False,False,87.115,87.11500000000001
87,0 days 01:27:57.619000,NOR,4,0 days 00:01:40.528000,18.0,2.0,0 days 01:26:36.861000,,47.894,29.492,23.142,0 days 01:27:04.992000,0 days 01:27:34.484000,0 days 01:27:57.626000,273.0,239.0,245.0,,False,HARD,1.0,True,McLaren,0 days 01:26:17.091000,2023-07-23 13:27:19.119,1,5.0,False,,False,False,100.528,100.52799999999999
88,0 days 01:29:21.162000,NOR,4,0 days 00:01:23.543000,19.0,2.0,,,30.002,29.881,23.66,0 days 01:28:27.628000,0 days 01:28:57.509000,0 days 01:29:21.169000,,238.0,243.0,288.0,True,HARD,2.0,True,McLaren,0 days 01:27:57.619000,2023-07-23 13:28:59.647,1,4.0,False,,False,True,83.543,83.54299999999999
89,0 days 01:30:45.103000,NOR,4,0 days 00:01:23.941000,20.0,2.0,,,30.352,29.906,23.683,0 days 01:29:51.521000,0 days 01:30:21.427000,0 days 01:30:45.110000,277.0,239.0,244.0,287.0,False,HARD,3.0,True,McLaren,0 days 01:29:21.162000,2023-07-23 13:30:23.190,1,3.0,False,,False,True,83.941,83.941
90,0 days 01:32:08.602000,NOR,4,0 days 00:01:23.499000,21.0,2.0,,,30.296,29.839,23.364,0 days 01:31:15.406000,0 days 01:31:45.245000,0 days 01:32:08.609000,,237.0,245.0,,True,HARD,4.0,True,McLaren,0 days 01:30:45.103000,2023-07-23 13:31:47.131,1,3.0,False,,False,True,83.499,83.499
91,0 days 01:33:32.483000,NOR,4,0 days 00:01:23.881000,22.0,2.0,,,30.326,30.049,23.506,0 days 01:32:38.935000,0 days 01:33:08.984000,0 days 01:33:32.490000,278.0,238.0,245.0,,False,HARD,5.0,True,McLaren,0 days 01:32:08.602000,2023-07-23 13:33:10.630,1,3.0,False,,False,True,83.881,83.881
92,0 days 01:34:56.190000,NOR,4,0 days 00:01:23.707000,23.0,2.0,,,30.267,29.925,23.515,0 days 01:34:02.757000,0 days 01:34:32.682000,0 days 01:34:56.197000,279.0,238.0,244.0,288.0,False,HARD,6.0,True,McLaren,0 days 01:33:32.483000,2023-07-23 13:34:34.511,1,3.0,False,,False,True,83.707,83.707
93,0 days 01:36:20.037000,NOR,4,0 days 00:01:23.847000,24.0,2.0,,,30.39,29.876,23.581,0 days 01:35:26.587000,0 days 01:35:56.463000,0 days 01:36:20.044000,280.0,241.0,246.0,289.0,False,HARD,7.0,True,McLaren,0 days 01:34:56.190000,2023-07-23 13:35:58.218,1,2.0,False,,False,True,83.847,83.84700000000001
94,0 days 01:37:43.554000,NOR,4,0 days 00:01:23.517000,25.0,2.0,,,30.241,29.781,23.495,0 days 01:36:50.285000,0 days 01:37:20.066000,0 days 01:37:43.561000,279.0,241.0,245.0,,False,HARD,8.0,True,McLaren,0 days 01:36:20.037000,2023-07-23 13:37:22.065,1,2.0,False,,False,True,83.517,83.517
95,0 days 01:39:07.286000,NOR,4,0 days 00:01:23.732000,26.0,2.0,,,30.369,29.821,23.542,0 days 01:38:13.930000,0 days 01:38:43.751000,0 days 01:39:07.293000,281.0,242.0,244.0,288.0,False,HARD,9.0,True,McLaren,0 days 01:37:43.554000,2023-07-23 13:38:45.582,1,2.0,False,,False,True,83.732,83.732
96,0 days 01:40:31.350000,NOR,4,0 days 00:01:24.064000,27.0,2.0,,,30.413,29.963,23.688,0 days 01:39:37.706000,0 days 01:40:07.669000,0 days 01:40:31.357000,,242.0,246.0,,False,HARD,10.0,True,McLaren,0 days 01:39:07.286000,2023-07-23 13:40:09.314,1,2.0,False,,False,True,84.064,84.06400000000001
97,0 days 01:41:55.803000,NOR,4,0 days 00:01:24.453000,28.0,2.0,,,30.533,30.161,23.759,0 days 01:41:01.890000,0 days 01:41:32.051000,0 days 01:41:55.810000,279.0,240.0,245.0,289.0,False,HARD,11.0,True,McLaren,0 days 01:40:31.350000,2023-07-23 13:41:33.378,1,2.0,False,,False,True,84.453,84.453
98,0 days 01:43:19.939000,NOR,4,0 days 00:01:24.136000,29.0,2.0,,,30.447,29.972,23.717,0 days 01:42:26.257000,0 days 01:42:56.229000,0 days 01:43:19.946000,281.0,242.0,245.0,290.0,False,HARD,12.0,True,McLaren,0 days 01:41:55.803000,2023-07-23 13:42:57.831,1,2.0,False,,False,True,84.136,84.136
99,0 days 01:44:43.982000,NOR,4,0 days 00:01:24.043000,30.0,2.0,,,30.374,29.875,23.794,0 days 01:43:50.320000,0 days 01:44:20.195000,0 days 01:44:43.989000,278.0,241.0,245.0,291.0,False,HARD,13.0,True,McLaren,0 days 01:43:19.939000,2023-07-23 13:44:21.967,1,2.0,False,,False,True,84.043,84.04299999999999
100,0 days 01:46:08.271000,NOR,4,0 days 00:01:24.289000,31.0,2.0,,,30.519,30.053,23.717,0 days 01:45:14.508000,0 days 01:45:44.561000,0 days 01:46:08.278000,281.0,242.0,245.0,289.0,False,HARD,14.0,True,McLaren,0 days 01:44:43.982000,2023-07-23 13:45:46.010,1,2.0,True,TRACK LIMITS AT TURN 4 LAP 31 ,False,True,84.289,84.289
101,0 days 01:47:32.402000,NOR,4,0 days 00:01:24.131000,32.0,2.0,,,30.49,29.978,23.663,0 days 01:46:38.768000,0 days 01:47:08.746000,0 days 01:47:32.409000,282.0,242.0,245.0,,False,HARD,15.0,True,McLaren,0 days 01:46:08.271000,2023-07-23 13:47:10.299,1,2.0,False,,False,True,84.131,84.131
102,0 days 01:48:56.699000,NOR,4,0 days 00:01:24.297000,33.0,2.0,,,30.439,30.12,23.738,0 days 01:48:02.848000,0 days 01:48:32.968000,0 days 01:48:56.706000,281.0,241.0,245.0,288.0,False,HARD,16.0,True,McLaren,0 days 01:47:32.402000,2023-07-23 13:48:34.430,1,2.0,False,,False,True,84.297,84.297
103,0 days 01:50:20.923000,NOR,4,0 days 00:01:24.224000,34.0,2.0,,,30.456,29.963,23.805,0 days 01:49:27.162000,0 days 01:49:57.125000,0 days 01:50:20.930000,,242.0,245.0,,False,HARD,17.0,True,McLaren,0 days 01:48:56.699000,2023-07-23 13:49:58.727,1,2.0,False,,False,True,84.224,84.22399999999999
104,0 days 01:51:45.057000,NOR,4,0 days 00:01:24.134000,35.0,2.0,,,30.429,29.963,23.742,0 days 01:50:51.359000,0 days 01:51:21.322000,0 days 01:51:45.064000,,243.0,246.0,290.0,False,HARD,18.0,True,McLaren,0 days 01:50:20.923000,2023-07-23 13:51:22.951,1,2.0,False,,False,True,84.134,84.134
105,0 days 01:53:09.593000,NOR,4,0 days 00:01:24.536000,36.0,2.0,,,30.473,30.175,23.888,0 days 01:52:15.537000,0 days 01:52:45.712000,0 days 01:53:09.600000,284.0,242.0,245.0,,False,HARD,19.0,True,McLaren,0 days 01:51:45.057000,2023-07-23 13:52:47.085,1,2.0,False,,False,True,84.536,84.536
106,0 days 01:54:34.012000,NOR,4,0 days 00:01:24.419000,37.0,2.0,,,30.486,30.122,23.811,0 days 01:53:40.086000,0 days 01:54:10.208000,0 days 01:54:34.019000,281.0,242.0,245.0,291.0,False,HARD,20.0,True,McLaren,0 days 01:53:09.593000,2023-07-23 13:54:11.621,1,2.0,False,,False,True,84.419,84.41900000000001
107,0 days 01:55:58.619000,NOR,4,0 days 00:01:24.607000,38.0,2.0,,,30.452,30.188,23.967,0 days 01:55:04.471000,0 days 01:55:34.659000,0 days 01:55:58.626000,,242.0,246.0,,False,HARD,21.0,True,McLaren,0 days 01:54:34.012000,2023-07-23 13:55:36.040,1,2.0,False,,False,True,84.607,84.607
108,0 days 01:57:23.392000,NOR,4,0 days 00:01:24.773000,39.0,2.0,,,30.631,30.231,23.911,0 days 01:56:29.257000,0 days 01:56:59.488000,0 days 01:57:23.399000,,243.0,246.0,292.0,False,HARD,22.0,True,McLaren,0 days 01:55:58.619000,2023-07-23 13:57:00.647,1,2.0,False,,False,True,84.773,84.773
109,0 days 01:58:48.189000,NOR,4,0 days 00:01:24.797000,40.0,2.0,,,30.732,30.082,23.983,0 days 01:57:54.131000,0 days 01:58:24.213000,0 days 01:58:48.196000,282.0,240.0,245.0,290.0,False,HARD,23.0,True,McLaren,0 days 01:57:23.392000,2023-07-23 13:58:25.420,1,2.0,False,,False,True,84.797,84.797
110,0 days 02:00:12.656000,NOR,4,0 days 00:01:24.467000,41.0,2.0,,,30.661,30.013,23.793,0 days 01:59:18.857000,0 days 01:59:48.870000,0 days 02:00:12.663000,279.0,243.0,247.0,292.0,False,HARD,24.0,True,McLaren,0 days 01:58:48.189000,2023-07-23 13:59:50.217,1,2.0,False,,False,True,84.467,84.46700000000001
111,0 days 02:01:37.136000,NOR,4,0 days 00:01:24.480000,42.0,2.0,,,30.438,30.027,24.015,0 days 02:00:43.101000,0 days 02:01:13.128000,0 days 02:01:37.143000,281.0,242.0,247.0,,False,HARD,25.0,True,McLaren,0 days 02:00:12.656000,2023-07-23 14:01:14.684,1,2.0,False,,False,True,84.48,84.48
112,0 days 02:03:01.611000,NOR,4,0 days 00:01:24.475000,43.0,2.0,,,30.582,30.025,23.868,0 days 02:02:07.725000,0 days 02:02:37.750000,0 days 02:03:01.618000,279.0,241.0,246.0,,False,HARD,26.0,True,McLaren,0 days 02:01:37.136000,2023-07-23 14:02:39.164,1,2.0,False,,False,True,84.475,84.475
113,0 days 02:04:28.307000,NOR,4,0 days 00:01:26.696000,44.0,2.0,,0 days 02:04:26.514000,30.527,29.99,26.179,0 days 02:03:32.145000,0 days 02:04:02.135000,0 days 02:04:28.314000,283.0,242.0,,,False,HARD,27.0,True,McLaren,0 days 02:03:01.611000,2023-07-23 14:04:03.639,1,2.0,False,,False,False,86.696,86.696
114,0 days 02:06:09.489000,NOR,4,0 days 00:01:41.182000,45.0,3.0,0 days 02:04:48.029000,,48.099,29.862,23.221,0 days 02:05:16.413000,0 days 02:05:46.275000,0 days 02:06:09.496000,280.0,235.0,248.0,,False,MEDIUM,4.0,False,McLaren,0 days 02:04:28.307000,2023-07-23 14:05:30.335,1,3.0,False,,False,False,101.182,101.182
115,0 days 02:07:31.705000,NOR,4,0 days 00:01:22.216000,46.0,3.0,,,29.886,29.286,23.044,0 days 02:06:39.382000,0 days 02:07:08.668000,0 days 02:07:31.712000,281.0,241.0,248.0,291.0,True,MEDIUM,5.0,False,McLaren,0 days 02:06:09.489000,2023-07-23 14:07:11.517,1,3.0,False,,False,True,82.216,82.216
116,0 days 02:08:54.277000,NOR,4,0 days 00:01:22.572000,47.0,3.0,,,29.932,29.443,23.197,0 days 02:08:01.644000,0 days 02:08:31.087000,0 days 02:08:54.284000,282.0,241.0,247.0,,False,MEDIUM,6.0,False,McLaren,0 days 02:07:31.705000,2023-07-23 14:08:33.733,1,3.0,False,,False,True,82.572,82.572
117,0 days 02:10:16.795000,NOR,4,0 days 00:01:22.518000,48.0,3.0,,,30.067,29.2,23.251,0 days 02:09:24.351000,0 days 02:09:53.551000,0 days 02:10:16.802000,,245.0,248.0,294.0,False,MEDIUM,7.0,False,McLaren,0 days 02:08:54.277000,2023-07-23 14:09:56.305,1,3.0,False,,False,True,82.518,82.518
118,0 days 02:11:39.622000,NOR,4,0 days 00:01:22.827000,49.0,3.0,,,29.906,29.585,23.336,0 days 02:10:46.708000,0 days 02:11:16.293000,0 days 02:11:39.629000,284.0,243.0,254.0,292.0,False,MEDIUM,8.0,False,McLaren,0 days 02:10:16.795000,2023-07-23 14:11:18.823,1,2.0,False,,False,True,82.827,82.827
119,0 days 02:13:01.800000,NOR,4,0 days 00:01:22.178000,50.0,3.0,,,29.674,29.303,23.201,0 days 02:12:09.303000,0 days 02:12:38.606000,0 days 02:13:01.807000,283.0,245.0,249.0,305.0,True,MEDIUM,9.0,False,McLaren,0 days 02:11:39.622000,2023-07-23 14:12:41.650,1,2.0,False,,False,True,82.178,82.178
120,0 days 02:14:24.594000,NOR,4,0 days 00:01:22.794000,51.0,3.0,,,29.971,29.34,23.483,0 days 02:13:31.778000,0 days 02:14:01.118000,0 days 02:14:24.601000,281.0,245.0,248.0,292.0,False,MEDIUM,10.0,False,McLaren,0 days 02:13:01.800000,2023-07-23 14:14:03.828,1,2.0,False,,False,True,82.794,82.794
121,0 days 02:15:47.648000,NOR,4,0 days 00:01:23.054000,52.0,3.0,,,30.073,29.501,23.48,0 days 02:14:54.674000,0 days 02:15:24.175000,0 days 02:15:47.655000,284.0,245.0,248.0,,False,MEDIUM,11.0,False,McLaren,0 days 02:14:24.594000,2023-07-23 14:15:26.622,1,2.0,False,,False,True,83.054,83.054
122,0 days 02:17:11.023000,NOR,4,0 days 00:01:23.375000,53.0,3.0,,,30.148,29.74,23.487,0 days 02:16:17.803000,0 days 02:16:47.543000,0 days 02:17:11.030000,283.0,244.0,247.0,291.0,False,MEDIUM,12.0,False,McLaren,0 days 02:15:47.648000,2023-07-23 14:16:49.676,1,2.0,False,,False,True,83.375,83.375
123,0 days 02:18:34.270000,NOR,4,0 days 00:01:23.247000,54.0,3.0,,,30.124,29.556,23.567,0 days 02:17:41.154000,0 days 02:18:10.710000,0 days 02:18:34.277000,286.0,244.0,248.0,292.0,False,MEDIUM,13.0,False,McLaren,0 days 02:17:11.023000,2023-07-23 14:18:13.051,1,2.0,False,,False,True,83.247,83.247
124,0 days 02:19:56.976000,NOR,4,0 days 00:01:22.706000,55.0,3.0,,,29.938,29.347,23.421,0 days 02:19:04.215000,0 days 02:19:33.562000,0 days 02:19:56.983000,283.0,246.0,248.0,,False,MEDIUM,14.0,False,McLaren,0 days 02:18:34.270000,2023-07-23 14:19:36.298,1,2.0,False,,False,True,82.706,82.70599999999999
125,0 days 02:21:19.905000,NOR,4,0 days 00:01:22.929000,56.0,3.0,,,29.964,29.503,23.462,0 days 02:20:26.947000,0 days 02:20:56.450000,0 days 02:21:19.912000,,248.0,247.0,291.0,False,MEDIUM,15.0,False,McLaren,0 days 02:19:56.976000,2023-07-23 14:20:59.004,1,2.0,False,,False,True,82.929,82.929
126,0 days 02:22:43.060000,NOR,4,0 days 00:01:23.155000,57.0,3.0,,,30.052,29.435,23.668,0 days 02:21:49.964000,0 days 02:22:19.399000,0 days 02:22:43.067000,282.0,244.0,246.0,292.0,False,MEDIUM,16.0,False,McLaren,0 days 02:21:19.905000,2023-07-23 14:22:21.933,1,2.0,False,,False,True,83.155,83.155
127,0 days 02:24:06.679000,NOR,4,0 days 00:01:23.619000,58.0,3.0,,,30.12,29.681,23.818,0 days 02:23:13.187000,0 days 02:23:42.868000,0 days 02:24:06.686000,283.0,247.0,248.0,,False,MEDIUM,17.0,False,McLaren,0 days 02:22:43.060000,2023-07-23 14:23:45.088,1,2.0,False,,False,True,83.619,83.619
128,0 days 02:25:30.653000,NOR,4,0 days 00:01:23.974000,59.0,3.0,,,30.143,30.045,23.786,0 days 02:24:36.829000,0 days 02:25:06.874000,0 days 02:25:30.660000,286.0,243.0,247.0,293.0,False,MEDIUM,18.0,False,McLaren,0 days 02:24:06.679000,2023-07-23 14:25:08.707,1,2.0,False,,False,True,83.974,83.974
129,0 days 02:26:54.110000,NOR,4,0 days 00:01:23.457000,60.0,3.0,,,30.382,29.535,23.54,0 days 02:26:01.042000,0 days 02:26:30.577000,0 days 02:26:54.117000,283.0,246.0,247.0,,False,MEDIUM,19.0,False,McLaren,0 days 02:25:30.653000,2023-07-23 14:26:32.681,1,2.0,False,,False,True,83.457,83.457
130,0 days 02:28:17.552000,NOR,4,0 days 00:01:23.442000,61.0,3.0,,,30.051,29.585,23.806,0 days 02:27:24.168000,0 days 02:27:53.753000,0 days 02:28:17.559000,285.0,246.0,245.0,292.0,False,MEDIUM,20.0,False,McLaren,0 days 02:26:54.110000,2023-07-23 14:27:56.138,1,2.0,False,,False,True,83.442,83.442
131,0 days 02:29:41.430000,NOR,4,0 days 00:01:23.878000,62.0,3.0,,,30.542,29.63,23.706,0 days 02:28:48.101000,0 days 02:29:17.731000,0 days 02:29:41.437000,286.0,245.0,247.0,293.0,False,MEDIUM,21.0,False,McLaren,0 days 02:28:17.552000,2023-07-23 14:29:19.580,1,2.0,True,TRACK LIMITS AT TURN 5 LAP 62 ,False,True,83.878,83.878
132,0 days 02:31:04.839000,NOR,4,0 days 00:01:23.409000,63.0,3.0,,,30.253,29.661,23.495,0 days 02:30:11.690000,0 days 02:30:41.351000,0 days 02:31:04.846000,285.0,243.0,248.0,291.0,False,MEDIUM,22.0,False,McLaren,0 days 02:29:41.430000,2023-07-23 14:30:43.458,1,2.0,False,,False,True,83.409,83.409
133,0 days 02:32:27.914000,NOR,4,0 days 00:01:23.075000,64.0,3.0,,,30.104,29.593,23.378,0 days 02:31:34.950000,0 days 02:32:04.543000,0 days 02:32:27.921000,284.0,247.0,248.0,290.0,False,MEDIUM,23.0,False,McLaren,0 days 02:31:04.839000,2023-07-23 14:32:06.867,1,2.0,False,,False,True,83.075,83.075
134,0 days 02:33:50.825000,NOR,4,0 days 00:01:22.911000,65.0,3.0,,,30.066,29.405,23.44,0 days 02:32:57.987000,0 days 02:33:27.392000,0 days 02:33:50.832000,,247.0,248.0,291.0,False,MEDIUM,24.0,False,McLaren,0 days 02:32:27.914000,2023-07-23 14:33:29.942,1,2.0,False,,False,True,82.911,82.911
135,0 days 02:35:13.796000,NOR,4,0 days 00:01:22.971000,66.0,3.0,,,30.004,29.482,23.485,0 days 02:34:20.836000,0 days 02:34:50.318000,0 days 02:35:13.803000,,247.0,247.0,292.0,False,MEDIUM,25.0,False,McLaren,0 days 02:33:50.825000,2023-07-23 14:34:52.853,1,2.0,False,,False,True,82.971,82.971
136,0 days 02:36:36.832000,NOR,4,0 days 00:01:23.036000,67.0,3.0,,,30.054,29.494,23.488,0 days 02:35:43.857000,0 days 02:36:13.351000,0 days 02:36:36.839000,,246.0,249.0,291.0,False,MEDIUM,26.0,False,McLaren,0 days 02:35:13.796000,2023-07-23 14:36:15.824,1,2.0,False,,False,True,83.036,83.036
137,0 days 02:37:59.942000,NOR,4,0 days 00:01:23.110000,68.0,3.0,,,30.152,29.42,23.538,0 days 02:37:06.991000,0 days 02:37:36.411000,0 days 02:37:59.949000,285.0,245.0,249.0,293.0,False,MEDIUM,27.0,False,McLaren,0 days 02:36:36.832000,2023-07-23 14:37:38.860,2,2.0,False,,False,True,83.11,83.11
138,0 days 02:39:23.358000,NOR,4,0 days 00:01:23.416000,69.0,3.0,,,29.989,29.66,23.767,0 days 02:38:29.938000,0 days 02:38:59.598000,0 days 02:39:23.365000,,245.0,247.0,294.0,False,MEDIUM,28.0,False,McLaren,0 days 02:37:59.942000,2023-07-23 14:39:01.970,1,2.0,False,,False,True,83.416,83.416
139,0 days 02:40:46.743000,NOR,4,0 days 00:01:23.385000,70.0,3.0,,,30.142,29.586,23.657,0 days 02:39:53.507000,0 days 02:40:23.093000,0 days 02:40:46.750000,284.0,245.0,246.0,292.0,False,MEDIUM,29.0,False,McLaren,0 days 02:39:23.358000,2023-07-23 14:40:25.386,1,2.0,False,,False,True,83.385,83.38499999999999
140,0 days 01:03:37.446000,PER,11,0 days 00:01:33.068000,1.0,1.0,0 days 00:15:02.359000,,,32.628,24.342,,0 days 01:03:13.136000,0 days 01:03:37.526000,253.0,229.0,248.0,256.0,False,HARD,4.0,False,Red Bull Racing,0 days 01:02:04.106000,2023-07-23 13:03:06.134,2,8.0,False,,False,False,93.068,
141,0 days 01:05:04.216000,PER,11,0 days 00:01:26.770000,2.0,1.0,,,30.959,31.64,24.171,0 days 01:04:08.397000,0 days 01:04:40.037000,0 days 01:05:04.208000,267.0,233.0,250.0,292.0,True,HARD,5.0,False,Red Bull Racing,0 days 01:03:37.446000,2023-07-23 13:04:39.474,1,8.0,False,,False,True,86.77,86.77000000000001
142,0 days 01:06:30.486000,PER,11,0 days 00:01:26.270000,3.0,1.0,,,30.816,31.422,24.032,0 days 01:05:35.024000,0 days 01:06:06.446000,0 days 01:06:30.478000,275.0,233.0,251.0,296.0,True,HARD,6.0,False,Red Bull Racing,0 days 01:05:04.216000,2023-07-23 13:06:06.244,1,8.0,False,,False,True,86.27,86.27
143,0 days 01:07:56.188000,PER,11,0 days 00:01:25.702000,4.0,1.0,,,30.415,31.289,23.998,0 days 01:07:00.893000,0 days 01:07:32.182000,0 days 01:07:56.180000,276.0,234.0,252.0,307.0,True,HARD,7.0,False,Red Bull Racing,0 days 01:06:30.486000,2023-07-23 13:07:32.514,1,8.0,False,,False,True,85.702,85.702
144,0 days 01:09:22.020000,PER,11,0 days 00:01:25.832000,5.0,1.0,,,30.693,31.232,23.907,0 days 01:08:26.873000,0 days 01:08:58.105000,0 days 01:09:22.012000,281.0,235.0,251.0,,False,HARD,8.0,False,Red Bull Racing,0 days 01:07:56.188000,2023-07-23 13:08:58.216,1,8.0,False,,False,True,85.832,85.832
145,0 days 01:10:47.670000,PER,11,0 days 00:01:25.650000,6.0,1.0,,,30.269,31.394,23.987,0 days 01:09:52.281000,0 days 01:10:23.675000,0 days 01:10:47.662000,265.0,232.0,252.0,,False,HARD,9.0,False,Red Bull Racing,0 days 01:09:22.020000,2023-07-23 13:10:24.048,1,8.0,True,TRACK LIMITS AT TURN 4 LAP 27 ,False,True,85.65,85.64999999999999
146,0 days 01:12:13.115000,PER,11,0 days 00:01:25.445000,7.0,1.0,,,30.413,31.022,24.01,0 days 01:11:18.075000,0 days 01:11:49.097000,0 days 01:12:13.107000,272.0,233.0,251.0,306.0,True,HARD,10.0,False,Red Bull Racing,0 days 01:10:47.670000,2023-07-23 13:11:49.698,1,8.0,False,,False,True,85.445,85.44500000000001
147,0 days 01:13:37.951000,PER,11,0 days 00:01:24.836000,8.0,1.0,,,30.241,30.581,24.014,0 days 01:12:43.348000,0 days 01:13:13.929000,0 days 01:13:37.943000,281.0,233.0,243.0,307.0,True,HARD,11.0,False,Red Bull Racing,0 days 01:12:13.115000,2023-07-23 13:13:15.143,1,7.0,False,,False,True,84.836,84.836
148,0 days 01:15:03.258000,PER,11,0 days 00:01:25.307000,9.0,1.0,,,30.668,30.651,23.988,0 days 01:14:08.611000,0 days 01:14:39.262000,0 days 01:15:03.250000,279.0,236.0,244.0,289.0,False,HARD,12.0,False,Red Bull Racing,0 days 01:13:37.951000,2023-07-23 13:14:39.979,1,7.0,False,,False,True,85.307,85.307
